"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-07","46","64","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-08","50","72","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-09","56","79","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-10","58","81","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-11","59","80","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-12","56","75","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-13","52","72","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-14","55","72","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-15","61","73","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-16","69","72","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-17","58","71","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-18","52","71","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-19","54","73","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-20","58","76","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-21","64","79","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-22","65","77","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-23","64","77","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-24","65","77","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-25","63","76","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-26","70","77","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-27","51","62","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-28","50","69","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-29","67","76","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-11-30","69","74","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-01","46","56","32"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-02","41","59","28"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-03","45","67","30"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-04","52","68","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-05","53","62","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-06","36","51","29"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-07","37","54","28"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-08","36","48","26"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-09","38","56","25"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-10","43","65","27"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-11","47","63","32"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-12","53","61","38"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-13","36","44","30"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-14","33","49","25"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-15","37","50","24"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-16","53","62","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-17","60","64","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-18","56","63","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-19","45","55","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-20","41","58","30"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-21","47","63","30"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-22","62","77","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-23","49","59","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-24","42","60","30"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-25","45","60","31"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-26","37","43","31"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-27","35","50","25"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-28","35","55","22"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-29","40","60","26"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-30","51","64","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2010-12-31","64","72","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-01","61","66","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-02","58","63","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-03","45","63","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-04","48","62","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-05","51","58","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-06","53","61","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-07","50","65","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-08","51","63","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-09","42","53","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-10","43","46","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-11","39","42","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-12","36","48","27"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-13","34","48","25"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-14","36","55","23"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-15","41","58","26"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-16","44","65","28"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-17","52","63","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-18","54","61","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-19","54","67","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-20","49","62","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-21","48","51","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-22","39","51","28"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-23","38","57","26"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-24","45","66","29"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-25","55","60","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-26","54","62","40"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-27","44","56","31"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-28","49","67","34"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-29","52","72","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-30","53","66","42"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-01-31","58","70","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-01","58","65","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-02","62","70","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-03","51","61","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-04","50","58","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-05","56","62","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-06","49","59","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-07","51","54","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-08","44","56","36"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-09","46","59","33"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-10","45","51","42"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-11","46","58","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-12","45","62","31"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-13","48","62","32"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-14","51","69","35"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-15","56","73","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-16","55","70","41"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-17","56","70","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-18","57","73","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-19","62","79","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-20","61","73","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-21","62","70","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-22","68","78","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-23","65","81","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-24","59","67","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-25","66","74","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-26","62","74","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-27","63","70","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-02-28","65","71","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-01","66","74","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-02","61","76","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-03","64","78","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-04","65","77","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-05","66","73","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-06","61","66","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-07","51","65","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-08","60","74","44"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-09","64","71","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-10","58","64","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-11","51","66","39"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-12","53","67","37"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-13","57","70","43"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-14","59","70","46"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-15","62","71","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-16","67","81","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-17","62","77","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-18","64","80","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-19","65","83","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-20","69","82","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-21","67","76","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-22","67","75","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-23","68","77","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-24","74","83","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-25","62","73","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-26","66","78","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-27","72","78","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-28","71","75","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-29","61","70","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-30","67","70","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-03-31","65","75","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-01","63","79","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-02","65","79","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-03","66","80","54"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-04","70","78","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-05","61","73","47"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-06","57","73","42"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-07","63","78","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-08","71","77","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-09","73","83","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-10","71","82","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-11","72","82","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-12","71","83","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-13","65","80","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-14","65","80","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-15","69","79","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-16","73","81","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-17","62","76","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-18","64","77","49"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-19","69","80","59"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-20","74","84","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-21","74","85","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-22","72","82","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-23","70","81","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-24","73","83","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-25","74","82","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-26","76","82","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-27","79","83","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-28","75","80","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-29","68","83","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-04-30","67","82","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-01","73","82","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-02","74","83","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-03","74","81","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-04","67","79","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-05","63","80","48"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-06","70","84","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-07","69","80","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-08","71","84","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-09","77","86","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-10","78","87","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-11","76","92","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-12","76","91","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-13","75","84","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-14","74","84","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-15","67","78","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-16","64","76","51"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-17","63","78","52"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-18","62","75","45"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-19","66","82","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-20","71","85","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-21","72","87","58"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-22","74","85","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-23","77","89","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-24","77","88","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-25","76","85","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-26","76","85","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-27","78","85","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-28","78","86","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-29","79","89","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-30","80","89","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-05-31","79","90","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-01","83","99","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-02","78","87","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-03","80","90","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-04","80","90","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-05","80","91","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-06","83","97","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-07","80","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-08","79","90","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-09","78","92","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-10","79","93","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-11","79","88","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-12","81","90","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-13","83","94","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-14","84","96","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-15","83","96","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-16","81","87","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-17","82","90","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-18","81","89","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-19","83","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-20","84","92","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-21","83","91","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-22","83","92","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-23","82","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-24","77","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-25","85","95","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-26","83","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-27","80","93","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-28","81","88","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-29","82","90","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-06-30","80","90","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-01","79","91","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-02","81","92","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-03","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-04","81","91","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-05","81","93","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-06","81","92","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-07","81","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-08","79","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-09","81","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-10","82","92","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-11","80","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-12","82","90","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-13","83","92","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-14","82","89","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-15","78","86","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-16","77","82","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-17","79","88","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-18","80","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-19","80","91","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-20","83","92","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-21","82","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-22","82","91","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-23","81","90","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-24","81","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-25","81","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-26","80","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-27","78","82","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-28","81","90","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-29","83","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-30","85","95","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-07-31","85","96","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-01","80","91","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-02","82","91","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-03","84","95","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-04","85","95","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-05","85","94","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-06","84","94","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-07","82","93","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-08","79","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-09","80","88","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-10","82","94","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-11","83","96","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-12","78","93","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-13","82","93","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-14","81","93","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-15","84","96","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-16","78","92","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-17","81","95","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-18","80","90","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-19","81","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-20","82","93","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-21","82","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-22","81","93","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-23","82","95","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-24","83","95","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-25","83","96","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-26","85","99","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-27","88","100","80"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-28","83","94","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-29","81","93","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-30","82","92","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2011-08-31","80","91","74"
